"Members – Detailed Contract Expenditures Report – Singh, Jagmeet – Q2 2021"
Supplier,Description,Date,Total
KABAN CONSULTING INC.,Protection and Alarm Monitoring (Member's Office Budget),2020/04/01,300.00
KABAN CONSULTING INC.,Protection and Alarm Monitoring (Member's Office Budget),2020/05/19,363.43
BC HYDRO,Public Utilities,2020/05/26,125.64
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,46.75
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,2.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,100.62
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,46.75
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,17.59
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.01
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,65.88
Grand & Toy,Cleaning Products,2020/07/31,47.27
5000 KINGSWAY LTD.,Office Rental and Related Fees,2020/08/01,3250.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,10.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,101.18
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,46.75
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,63.19
5000 KINGSWAY LTD.,Office Rental and Related Fees,2020/09/01,3250.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,10.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,101.18
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/09,119.61
5000 KINGSWAY LTD.,Office Rental and Related Fees,2020/10/01,3250.00
